Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,210400242,pcor,0.293107024321039411,0.293107024321039411,905.114000000000033,(77)+(165)/((410)+(-307*B2)/((-123)+(-191)/((14))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,813484325,pcor,0.293099990011034262,0.293099990011034262,907.609000000000037,(39)+(201*B2-45)/((-B2-182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,819258426,pcor,0.293092921364368819,0.293092921364368819,903.672000000000025,(32)+(-190*B2)/((B2+182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,802639496,pcor,0.290155330750692664,0.290155330750692664,902.461999999999989,(B2)+(3269170)/((B2+1446)+(-1150891*B2-764362)/((-1237628*B2)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,460406752,pcor,0.293114092633403489,0.293114092633403489,920.371999999999957,(121)+(-88*B2+15)/((-84)+(49*B2+205)/((-104)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,847114584,pcor,0.29304967240819102,0.29304967240819102,919.187000000000012,(79)+(-9*B2+1448)/((-2*B2-354)+(-1385)/((B2+5)+(227)/((-B2-508)+(-319*B2+37)/((57)+(-5)/((21))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,909532800,pcor,0.293085852512528056,0.293085852512528056,902.317000000000007,(237)+(-8)/((-B2-182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,783871696,pcor,0.293108932481320417,0.293108932481320417,908.341000000000008,()+(7)/((-10)+(-B2+1)/((18)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,887220396,pcor,0.291961364316698613,0.291961364316698613,908.275999999999954,(-8*B2-33)+(9*B2)/((1)+(-20)/(()+(-B2-13)/((14)+()/(()+(5)/((-11*B2)+(1)/((-6)))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_c,164821849,pcor,0.496727920477811113,0.496727920477811113,902.038000000000011,(-3)+(15)/((-6*B2-18)+(-19)/((B2-8)+(-5*B2-2)/((-9*B2-36)+(-12*B2+9)/((-15*B2-29)+(3)/((-8*B2-3)+(4)/((B2-9)))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_c,1339061,pcor,0.496145856507873018,0.496145856507873018,902.176000000000045,(1605)+(20*B2)/((1)+(-5)/((19)+(-3)/((1)+(8)/((8)+(-11*B2+21)/(()+(-18*B2)/(()+(17*B2-7)/((-4)+(-20)/((-17)))))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_c,102684315,pcor,0.498176135098250761,0.498176135098250761,921.129999999999995,(-6)+(-B2-35)/((20)+(6*B2+2)/((3)+(4*B2)/((14)+()/((17*B2)))))
