Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,909532800,0.144109592,0.144109592,938.337,(900)+(751*B2+616)/((1199*B2+207)+(-3642*B2)/((-2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,892528298,0.144110187,0.144110187,916.263,(1)+(-20*B2-20)/((10*B2)+(-5)/((-8))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,529815240,0.144117155,0.144117155,981.289,()+(14*B2)/((72*B2+5)+(24*B2+14)/((-45)+(-58*B2)/((12*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,255468158,0.144117925,0.144117925,901.025,(-45)+(-17*B2-22)/(()+(-B2-15)/((51))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,241406868,0.144117925,0.144117925,925.954,()+(1)/(()+(1)/((-4)+(-5)/((15*B2)+(20)/((20))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,200193720,0.144117933,0.144117933,903.211,()+(18*B2)/((23*B2)+(12*B2)/((8*B2)+()/((1)+(-7*B2)/((-15*B2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,822969669,0.144119211,0.144119211,921.327,()+(1)/((-24*B2)+(19)/((18*B2-12)+(1)/((1)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,580714592,0.144119919,0.144119919,941.151,(-27)+(-98*B2)/((108*B2+7)+(1)/((-41))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,580714592,0.144120451,0.144120451,908.894,(12)+(-11*B2-14)/((B2+11)+(19*B2-16)/((5*B2-4))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,720171473,0.14412616,0.14412616,942.666,(-8)+(-10)/((3*B2+45)+(-1)/((-6*B2-2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,883380217,0.144127279,0.144127279,912.518,(25)+(-11)/((-B2)+(55)/((-15)+(29)/(()+(-31)/((-12))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,255468158,0.144127762,0.144127762,972.583,(4)+(-18*B2)/((28)+(-21*B2)/(()+(10*B2)/((-18*B2+12)+(-4)/((-32))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,555568272,0.144128431,0.144128431,913.154,(6)+(-13*B2)/((B2+10)+(28*B2)/(()+(2)/((-2*B2-31)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,94074362,0.144139765,0.144139765,907.493,(B2-11)+(-13)/((1)+(-16*B2)/((-1)+(8*B2)/((24)+(-18)/((-21*B2-28))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,847114584,0.144142848,0.144142848,917.041,()+(79*B2-8)/((-4*B2-46)+(-40*B2+27)/((-28)+(49*B2+24)/((-3*B2+1)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,808250046,0.144143024,0.144143024,903.088,()+(2*B2-14)/((B2+12)+(13)/((4)+()/(()+(11*B2)/((-13))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,803110212,0.144144592,0.144144592,926.955,()+(-3*B2+47)/((-B2-12)+(16*B2+23)/((-5*B2-2)+(-37*B2+7)/((5*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,783871696,0.144153081,0.144153081,978.951,(15*B2+3)+(23*B2-13)/((1)+(-33*B2+5)/((-2*B2-7))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,689009893,0.144155533,0.144155533,936.009,(5*B2)+(11)/((-1)+(-8*B2-5)/((1)+(29*B2-2)/((-10*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_b,78004189,0.144158745,0.144158745,902.881,(1)+(1)/((1)+(-10)/((-2*B2-7)+(6*B2)/((-2*B2)+(13*B2)/((1)+(19*B2)/((17)+(14)/((11*B2)+(-16)/((-15*B2+12)+(1)/((1))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_l,813484325,0.144162268,0.144162268,910.331,(-4*B2+3)+(14)/((9)+(-13)/(()+(43*B2+20)/((12)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,609356994,0.149104747,0.149104747,988.715,(-55)+(-62*B2)/((1)+(189*B2)/((354*B2+21)+(-266*B2-20)/((1)+(215*B2)/((-16*B2-93))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,643585719,0.149170925,0.149170925,904.41,(1)+(1)/((1)+(1)/((-16*B2)+(28*B2+1)/((-16*B2)+(25*B2+3)/((-3*B2-20)+(1)/((-17*B2)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,609356994,0.149198903,0.149198903,904.418,(-80)+(142)/((B2+65)+(5*B2-302)/((-12*B2+429))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,164821849,0.149209802,0.149209802,901.97,(-18)+(156)/((-33*B2-2143)+(-47)/((-26)+(18*B2+39)/((28)+(-75)/((117)+(65)/((-8*B2)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,94074362,0.14921915,0.14921915,912.895,(78)+(258)/((563)+(-526*B2-122)/((-54)+(359*B2+238)/((28*B2-467)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,1339061,0.149219627,0.149219627,954.248,(-2*B2-3)+(-25*B2)/((-48*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,749740781,0.149221519,0.149221519,901.699,(1)+(31*B2)/((-B2-58)+(82)/((B2-18)+(40)/((-4)+()/((-16))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,783871696,0.149229896,0.149229896,915.111,(29)+(162)/((-B2-53)+(55)/((25)+(-33*B2)/((38)+(4)/((37)+(17)/((17)+(-3*B2)/((-5))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,909532800,0.149231972,0.149231972,957.576,(6*B2)+(15*B2-18)/((8)+(2)/((12*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,689009893,0.149235647,0.149235647,941.609,(2*B2-29)+(76*B2)/((-33)+(-79*B2-57)/((73*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,689009893,0.149235742,0.149235742,924.719,(-760)+(2540)/((-65*B2-4255)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,996899548,0.149235742,0.149235742,900.701,()+(-5054)/((-64*B2-4190)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,420875574,0.149235744,0.149235744,909.243,(57)+(-4)/((-2*B2-131)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,255468158,0.149235744,0.149235744,942.093,(2)+(-151)/((131*B2+2)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,685417056,0.149236033,0.149236033,900.776,(1799)+(1314)/((-22*B2-1450)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,909532800,0.149236053,0.149236053,939.564,(30)+(-6)/((-B2-65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,813484325,0.149236053,0.149236053,904.625,(115)+(-2)/((-B2-65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,255468158,0.149236053,0.149236053,918.34,(37)+(-25)/((-B2-65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,982897,0.149236053,0.149236053,904.481,(22)+(32)/((-B2-65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,803110212,0.149236053,0.149236053,922.463,(6)+(47*B2)/((-65*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,242535398,0.149236162,0.149236162,900.88,(-51)+(824*B2)/((-B2-66)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,545569627,0.149236254,0.149236254,914.792,(8307)+(6776*B2)/((6094*B2)+(-8348*B2-10683)/((-102)+(-3732*B2)/((1926*B2-57)+(-652*B2-2170)/((646))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,529815240,0.149236482,0.149236482,921.199,()+(15)/((B2)+(-53*B2)/((-B2)+(49)/((13)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,1339061,0.149239129,0.149239129,900.064,(6)+(-28)/((-B2-67)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,97765226,0.149239189,0.149239189,908.205,(12652)+(-2504)/((-147*B2-9851)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,762838704,0.149239523,0.149239523,944.36,(-11*B2-2)+(28*B2-1)/((36*B2+1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,102684315,0.149239565,0.149239565,902.37,(16*B2)+(46)/((-67*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,655487906,0.149239863,0.149239863,909.212,(-37*B2+17)+(-8*B2-6)/((33*B2+1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,460406752,0.149241787,0.149241787,914.998,(4)+(-29*B2+12)/((32)+(-10)/((-17*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,795993283,0.149244142,0.149244142,972.731,(13*B2+1)+(3*B2-16)/((-13*B2+2)+(36*B2)/((27*B2+1))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,179016853,0.149244249,0.149244249,922.114,(-2878)+(9*B2-464)/((71*B2+4648)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,241406868,0.149244249,0.149244249,913.636,(-1020)+(207327*B2-863691)/((145216*B2+2218)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,883380217,0.149244249,0.149244249,911.289,(182)+(1130*B2-135)/((-1309*B2-20)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,746126019,0.149244251,0.149244251,909.472,(-302)+(247*B2-210)/((4*B2+262)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,208824629,0.149244251,0.149244251,907.037,(7)+(70*B2)/((-2*B2-131)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,241406868,0.149244264,0.149244264,905.157,(-13476)+(17486)/((-16*B2-1049)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,643585719,0.149244332,0.149244332,907.239,()+(336*B2-1428)/((20*B2+1314)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,803110212,0.14924456,0.14924456,909.677,(10)+(-53*B2-7)/((B2+65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,200193720,0.14924456,0.14924456,933.219,(96)+(-78*B2)/((-B2-65)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,580714592,0.14924456,0.14924456,914.373,(28)+(-2)/((-B2)+(-65*B2)/((B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,186533770,0.149244669,0.149244669,925.996,(-29)+(7)/((-B2-66)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,795993283,0.149244669,0.149244669,904.621,(87)+(-1612*B2-39)/((2*B2+132)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,819258426,0.149244669,0.149244669,908.65,(-61)+(-2)/((B2+66)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,982897,0.149244669,0.149244669,958.205,(-5)+(20*B2)/((24*B2)+(-12*B2)/((-33*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,685417056,0.149244669,0.149244669,919.5,(3)+(3)/((-9*B2)+(-3)/((22))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,242535398,0.149245272,0.149245272,907.383,(10*B2-3)+(106)/((-66*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,186533770,0.149246405,0.149246405,950.124,(-41*B2+23)+(-43*B2+62)/((-62*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,97765226,0.14924681,0.14924681,924.641,(-153*B2+109)+(-54*B2+233)/((-63*B2-1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,89115150,0.149247044,0.149247044,949.349,(8*B2+22)+(11*B2+2)/((43*B2+1)+(17*B2)/((-37))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,580714592,0.149247407,0.149247407,903.007,(17)+(-15)/((-4*B2)+(-1)/((16))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,762838704,0.149248564,0.149248564,908.817,()+(-36*B2)/((28)+(5*B2)/((12))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,555568272,0.149250535,0.149250535,964.582,(-10593)+(-29962*B2+26403)/((-978)+(16176*B2+5856)/((-344*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,189372279,0.149251611,0.149251611,912.165,(-924)+(-407*B2)/((2002*B2)+(-1108)/((-35))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,887220396,0.149252255,0.149252255,939.429,(-4)+(-38*B2-2)/((2*B2-2)+(20*B2)/((B2+39))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,822969669,0.149252756,0.149252756,919.096,(-4431)+(5136*B2-11927)/((87*B2+5695)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,555568272,0.149252756,0.149252756,900.593,(-56)+(33)/((-145)+(88*B2+106)/((-39))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_h,996899548,0.149252756,0.149252756,940.185,(4)+(3*B2-8)/((30*B2)+(-11)/((-24))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,78004189,0.149252758,0.149252758,926.888,(53)+(330*B2-139)/((-2*B2-131)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-h_b,210400242,0.149252758,0.149252758,907.44,(-10)+(-11*B2-173)/((6*B2+393)),
